id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4542429703438573,JhNN0eqwR,7006200464,FM899潍坊新闻广播,新业态新模式新突破第26届鲁台会海峡两岸云上博览会亮点抢先看第26届鲁台会海峡两岸云上博览会拟于9月1日创新开启，目前已进入倒计时阶段。本次博览会设立两岸智能制造、两岸大健康及生物科技、台资企业精品、对外开放发展、潍坊文化旅游精品、潍坊国家农业开放发展综合试验区主题展区，通过云展示、云洽谈、云交易，服务企业抓订单、稳贸易、促投资。为服务脱贫攻坚战略，特设扶贫专区，帮助贫困地区企业“云端”开拓市场。目前各展区招展组展任务已圆满完成。据了解，整体筹备过程中，本届博览会着眼于两岸融合发展，紧扣两岸发展新趋势，大力创新筹备模式，加大专业化运作水平，取得了良好成效，一届主题最靓、规模最大、功能最炫的云上博览会即将引爆两岸合作新潮流新风尚。主题最靓，强化分享发展战略机遇。紧扣山东省委、省政府“八大发展战略”和“九大攻坚行动”，以“新战略、新机遇、新局面”为主题，积极借助“云端”平台让两岸分享山东省重大发展机遇，体现两岸合作最靓时代特色。两岸智能制造展区，围绕智能化成套设备、信息技术设备及机器人设备等前沿技术展览展示，集合998家知名制造类企业参展。两岸大健康及生物科技展区，194家企业将展示现代医养健康产业的新技术、新发展，力求实现最佳投资与成果转化。为帮助广大台资企业应对疫情影响，分享大陆壮大“内循环”新机遇，拓展内需市场，特别设立台资企业精品展区暨台资企业拓内销专场，目前有232家企业报名参展。对外开放发展展区，将集中展示山东对外开放发展和“双招双引”成果，引领山东对外合作新风尚，97家企业已报名参展。潍坊文化旅游精品展区，从文旅产业、精品旅游、非遗保护等方面，集中展示潍坊文旅融合发展新成效，让台胞融入潍坊加快高品质城市发展“快车道”。潍坊国家农业开放发展综合试验区，将展示国家唯一一个农业开放发展综合试验区发展成就和农业开放发展新样板取得的战略成果，搭建携手参与乡村振兴齐鲁样板先行区的新载体。扶贫专区将聚焦精准扶贫、消费扶贫和东西协作扶贫，为企业以及对口帮扶的重庆开州、西藏南木林、聊城等，搭建展示平台、拓宽销售渠道，构筑起全社会支持扶贫大格局。规模最大，多家知名企业云集参展。加大专业化、市场化招商招展力度展，积极与知名专业会展公司、专业行会开展合作，不断提升参展企业的质量和层次，取得了超预期的效果。因报名参展企业热情空前高涨，各大展位呈现“一区难求”局面。在8月20日云展平台完成搭建进行封测后，平台已无法新上传企业资料和信息，多地企业仍不断通过电话、网络要求报名参展。目前，已有1546家企业报名参展。完成计划组展任务的154.6%，是去年参展企业数量的2.2倍，创鲁台会博览会举办以来参展企业最大规模，其中包括世界500强企业25家，中国500强企业46家，中国驰名商标、国家高新技术等类别企业56家，呈现出参展企业数量扩大、大型企业增多和往届参展企业回头率高等特点。卡特彼勒、松下、山崎马扎克、潍柴、雷沃重工、共达电声、盛瑞传动、大族激光、扬力集团、龙记模具和台湾友嘉、东亚机械、协鸿工业、泷泽科技、金门酒厂、旺旺、统一、康师傅、徐福记等均有参展。功能最炫，多项先进技术首次运用。本次开发的线上会展平台，以PC端及移动端为载体，应用UnrealEngine4引擎、次时代建模、WebGL等当前世界上最先进的VR技术，建立一套高仿真三维展会系统，实现展区三维场景线上真实展示，将网上展示、网上推介、供采对接、在线洽谈等融为一体，形成一站式全天候网上举办新模式，多项技术为国内首次运用，实现贸易洽谈合作“面对面”变为“屏对屏”，为参展客商提供全新的参展和洽谈体验。同步，广泛运用互联网、大数据、云计算及人工智能等信息技术，通过多渠道精准信息引流，实现线上快速对口撮合，为抓订单、稳增长提供数据技术支持。为提升展会可持续发展水平，充分利用各种专业技术平台做好定向宣传，大力培植展会品牌形象；多渠道向知名行业协会、机构和大企业进行推介，吸引更多元、更专业的采购商注册观展、上线洽谈，在参会企业需求方面做好更多资讯推送，力争触及更多专业人群。海峡两岸博览会作为鲁台会的重点活动，自创办以来，始终聚焦服务两岸企业抓订单、拓市场、促投资、谋发展，得到广大参展商、采购商的高度评价。近几届参展企业满意度达90%以上，展会回头率达70%左右。创新举办云上博览会，将发挥“参展成本低、对接不落幕、展会无地域、营销更持久、筹备更环保”等诸多优势，助推两岸企业深度对接，实现融合发展，打造“互联网+展览”竞争发展新格局。,,,,,0,0,0,2020-08-27 07:04,iPhone X,,,
4541765489526456,JhwvGDYgw,6404829681,吉林省好好学习,#吉林省好好学习#【聚合“大吉商”融入大时代——写在第五届全球吉商大会即将召开之际④】吉林日报记者陶连飞借助全球吉商大会的平台，“大吉商”群体聚合在一起，共同融入我省发展建设的滚滚洪流中。首届全球吉商大会开幕式上明确提出了“大吉商”概念，在吉林土生土长的企业家、“走出去”投资创业的吉林籍企业家、外地来吉投资创业的企业家有了共同的标签——吉商。自此以后，全球吉商在吉林脚踏实地做投资、上项目，演绎了精彩的商业传奇，谱写着动人的反哺故事，合力奏响了“富而思源报家乡、勇于担当促振兴”的最强音。短短几年时间，海王集团、大族激光、四环制药等百余个吉商投资项目纷纷落地，涵盖了现代服务业、医药健康、新材料、化工、装备制造、新能源、农产品加工等领域，为我省产业转型升级和创新驱动作出了卓越贡献。在“重德重义、敢闯敢为、善融善创、思源思报”吉商精神的感召下，广大吉商群体时刻关心吉林，鼎力支持吉林各项事业。作为优秀吉商代表，宁波康喜乐嘉集团董事长徐静受邀参加了历届全球吉商大会。感叹于家乡的变化，也看中了吉林的商机，几年来，徐静在长春、白山、敦化、安图都展开了业务。不少曾经的合作伙伴，也被她介绍到吉林开展业务、落地项目。　徐静的故事，是千千万万“大吉商”建设家乡、回报家乡的缩影。新冠肺炎疫情期间，分布在世界各地的180万吉商慷慨解囊，累计捐款捐物超过3亿元，彰显了以义为先、善行天下的责任担当。为助力我省脱贫攻坚，广大吉商献智献力，通过开展精准扶贫、投资捐款、定点支援等方式，为我省决战决胜脱贫攻坚作出了积极贡献。在广大吉商的带动下，几年来，投资吉林热度不减，力度增加。今年前7个月，全省有资金到位项目、到位资金增长均超过30%，其中新签约有资金到位项目、到位资金分别增长46.9%、52.9%。而今，“大吉商”群体作为家乡建设的支持者、回报家乡的先行者、回乡创业的开拓者，也共享着吉林改革发展的成果。伴随着第五届全球吉商大会的到来，吉商群体即将再次会聚，我省振兴发展的时代画卷上，将由“大吉商”再添新笔。,,,,吉林省好好学习,0,0,0,2020-08-25 11:05,微博 weibo.com,,,
4537970972952708,JfVNvco8k,7006200464,FM899潍坊新闻广播,多家行业龙头企业报名参加海峡两岸云上博览会第26届鲁台会海峡两岸博览会拟于2020年9月1日至4日于线上举办。目前智能制造招展任务已经完成，大健康及生物制造、台资企业精品已完成80%展位任务，扶贫展区已有30家企业报名参展，对外开放发展、潍坊文化旅游精品、潍坊国家农综区等主题展区总体框架设置已完成。截至目前，已有800多家企业确定参展，卡特彼勒、松下焊接机器人、山崎马扎克、大族激光、扬力集团、龙记模具和台湾友嘉、东亚机械、协鸿工业、泷泽科技、旺旺、统一等多家行业龙头企业报名参加，我市潍柴集团、雷沃重工、共达电声、盛瑞传动等多家企业确定参展。,,,,,0,0,0,2020-08-14 23:47,iPhone X,,,
4495903052269143,IEeSl9wj5,1895096900,深圳新闻网,【深圳多措并举稳就业企业复工率复产率达94.8%及97%】就业是最大的民生，尤其在疫情防控这特殊时期，保就业是稳定经济的头等大事。记者从市人力资源和社会保障局获悉，疫情发生以来，我市人社部门积极做好重点企业用工保障，扎实推进援企稳岗政策落地实施，全力支持企业复工复产，确保就业局势保持稳定。据统计，截至今年3月底，我市全市就业人口规模1128.57万，阶段性缺工问题基本缓解。我市企业复工率、复产率分别为94.8%、97%，高于全省平均水平（86.7%、94.8%）。2-3月，已为全市79.56万家企业减免社保费共90.55亿元（不含医疗和生育保险），预计总减免额度将达212亿元。“在加强疫情防控的前提下，我市人社部门紧扣‘稳就业、降成本、保用工、抓培训、促和谐、优服务’，以保障企业复产用工为重点，积极用好援企稳岗、社保减免政策，做好用工保障，快速推动各类企业，尤其是以华为供应链为核心的重点企业复工复产达产，截至3月底，我市企业复工率、复产率分别为94.8%、97%，高于全省平均水平（86.7%、94.8%）。”市人力资源和社会保障局局长孙福金向记者介绍。记者了解到，复工复产初期，因疫情管控原因，我市一度出现企业招工与员工复岗两难局面。深圳市人力资源和社会保障局及时建立工作领导机制、完善形势研判分析机制、落细落实24小时用工调度保障机制，立足“三个层面”开展重点企业“一企一策”用工保障，着力解决阶段性用工短缺问题。一是加强市级用工余缺调剂，协调未复工企业在深富余劳动力向已复工企业流动。二是加强省内劳动力资源开发利用，主动对接河源、汕尾地区对口帮扶指挥部，推送重点企业未返深人员名册，协调当地组织人员有序返岗。三是加强省际劳务协作，对接6个劳务输出大省组织人员入深返岗，累计通过“点对点”方式接回务工人员25670人，其中湖北8446人。将就业扶贫导入复产复工优先保障贫困劳动力返深返岗，重点对接广西33个贫困县，并赴当地小范围开展现场招聘，组织6万名广西贫困劳动力返深。据统计，截至3月底，我市城镇新增就业人数累计3.3万，全市就业人口规模1128.57万，基本与2020年1月数据持平。经与公安部门大数据比对，目前，我市参保人员返深率已超96%，已复工企业员工返岗率为88.0%，异地务工人员已基本返岗，我市阶段性缺工问题基本缓解。为了切实减轻企业经营压力，帮助企业渡过难关，人社部门在减负政策上不断提速提标。2020年2-3月，已为全市79.56万家企业减免社保费共90.55亿元（不含医疗和生育保险），预计总减免额度将达212亿元。截至4月16日，企业延期缴费报备数约26.28万家，企业三险累计延缴额超过30亿元。同时，人社部门不断加大援企稳岗力度，打破常规、联手快办，会同财政等部门压缩办理时限、容缺受理、简化程序，截至目前，共发放稳岗返还资金48.22亿元，惠及企业48.87万家，发放力度全省第一，全国领先。落实防疫物资生产企业1000元一次性吸纳就业补贴、职工接受治疗或隔离期间50%工资待遇补贴等政策，截至4月14日，共有520家企业申请，涉及员工2843人，申请金额263.81万元。提高企业适岗培训补贴标准，支持企业稳定员工队伍。由每人最高900元提高至1500元，高出全省统一标准50%。目前已有883家企业通过培训计划审批，计划培训人数19万余人。深圳历来是吸纳全国高校毕业生就业的重要城市，2019年仅接收市外应届高校毕业生入户人数就达10.2万人。今年深圳从政策和服务方面双向发力，为毕业生“早就业就好业”创造条件。记者获悉，即将印发的《深圳市进一步稳定和促进就业若干政策措施》针对毕业生群体靶向提出多条针对性措施。包括：鼓励支持企业吸纳高校毕业生就业。将小微企业社保补贴、中小微企业一次性招用补贴对象范围扩大至毕业两年内市内外高校毕业生，即帮助企业减轻人力成本，同时又稳定了高校毕业生就业岗位。鼓励高校毕业生创新创业。通过提高创业担保贷款额度、延长贷款周期、免除反担保要求等，进一步降低高校毕业生创业过程中的资金成本压力。高校毕业生最多可以贷款60万，最长可以累计申请3次共9年，按期还本付息后可全额享受政府贴息。加大对毕业年度困难学生就业扶持。将求职创业补贴标准从2000元扩大至3000元，享受对象范围扩大至我市职业技工院校毕业学生，进一步降低困难学生求职过程中的信息获知成本，提高就业率。另一方面，人社部门不断加大对毕业生群体的就业服务，把岗位信息送到学生身边。一方面联合市教育局等部门开展为期三个月的高校毕业生网络招聘季专项活动，计划提供优质岗位超过2万个。另一方面主动对接省、市重点企业，根据企业用工需求累计安排9000多名技工院校学生赴企业开展顶岗实习。目前，全市8600名技工院校应届毕业生90%以上已达成就业意向，部分专业毕业生被华大基因、腾讯、大族激光等知名企业提前预订，就业形势良好。O深圳多措并举稳就业企业复工率复产率达94.8%及97%,,,,,1,2,3,2020-04-20 21:44,微博 weibo.com,"['http://ww3.sinaimg.cn/large/70f4e244gy1ge0kfgr0hyj20j60b2guv.jpg', 'http://ww2.sinaimg.cn/large/70f4e244gy1ge0kfj0j3hj20ou0fewx2.jpg', 'http://ww2.sinaimg.cn/large/70f4e244gy1ge0kfp2apuj20i709zjzu.jpg']",,
4246049096605539,GjjWJrIoX,5963400022,天天有米网,"【今日头条】　　1、5月PMI为51.9%连续22个月高于荣枯线　　国家统计局5月31日数据显示，5月中国制造业采购经理指数(PMI)为51.9%，高于上月0.5个百分点，达2017年10月以来最高点，连续第22个月保持在荣枯线之上。业内专家认为，制造业总体扩张有所加快，表明经济运行的微观动能充足，中国经济稳中向好预期不变。　　2、A股正式“入摩”：增量资金入场急短中期机会多　　今日，A股正式跨进“入摩”时代，这标志着A股在国际化进程中迈出了实质性的一步。分析人士表示，“入摩”落地后，将进一步吸引国际长期资金，并为A股提供进一步动能。考虑到此前A股市场中蓝筹、成长估值均有所调整，以国际比较的角度看并不贵；其他种种催化因素也都已使A股重新回到一个可以逐步配置的时点。　　3、5月净买入509亿元北上资金“入摩”前加紧抢筹　　随着6月1日A股正式纳入MSCI新兴市场指数和MSCIACWI全球指数，中国资本市场国际化将正式迈向一个新台阶。作为外资配置A股的重要通道，通过沪、深港通的北上资金今年持续流入A股，在5月份净买入额创下单月最高纪录，同时对拟纳入MSCI的成分股进行配置，最新规模已经超5480亿元。　　4、5月机构扎堆调研MSCI成份股7只龙头股最受海外机构青睐　　海康威视(002415,股吧)当月接待调研机构家数居首，达到142家，此外，石基信息(002153,股吧)（50家）、美的集团（47家）、洋河股份(002304,股吧)（46家）、三七互娱（45家）、大族激光(002008,股吧)（37家）等公司机构调研家数也均在30家以上。　　5、78家医药生物公司披露中报预告4家亏损2家首亏　　随着中报期的临近，越来越多的上市公司披露了2018年中报预告。截至5月31日，据记者通过数据统计，医药生物行业中已有78家公司发布了中报预告，其中1家不确定业绩，2家略减，37家略增，1家扭亏，2家首亏，1家续亏，11家续盈，2家预减，20家预增，1家增亏，以此来看，有超八成医药生物上市公司业绩预喜。　　6、6月限售股解禁4204亿元环比增加四成　　6月份首发原股东限售股的解禁市值为2816.72亿元，比5月份增加了893.59亿元，增加幅度为46.47%。股改、定向增发等部分的非首发原股东解禁市值为1387.15亿元，比5月份增加了322.59亿元，增加幅度为30.30%。6月份合计限售股解禁市值为4204亿元，比5月份增加了1216.18亿元，增加幅度为40.71%。6月份解禁市值环比增加四成，目前计算为年内第三高。6月份首发原股东限售股解禁市值占到全月解禁市值的67.00%，而5月份这一比例为64.37%，出现上升。　　7、小米近期先在上交所发行CDR后在港交所IPO　　据报道，小米将于近期在上交所发行CDR，成为国内首家发行的CDR的企业。为了配合CDR的发行进度，小米将在港上市时间推迟，先在上交所发行CDR，后在港交所IPO。这样一来，小米便不必满足“已经上市红筹企业要求估值不低于2000亿元人民币”的标准，而对应“未上市红筹企业和境内创新企业上市估值不低于200亿元人民币、同时最近一年的营收不低于30亿元”的CDR试点标准。　　【板块掘金】　　1、中央推进乡村振兴和产业扶贫、农产品(000061,股吧)加工前景佳　　中央政治局5月31日召开会议，审议《乡村振兴战略规划(2018-2022年)》和《关于打臝脱贫攻坚战三年行动的指导意见》。会议提出，要让农业成为有奔头的产业，让农民成为有吸引力的职业，让农村成为安居乐业的美丽家园。要强化到村到户到人的精准帮扶举措，加大产业扶贫力度，全力推进就业扶贫，深入推动易地扶贫搬迁，加强生态扶贫。",,,,,0,1,0,2018-06-01 10:34,专业版微博,['http://ww4.sinaimg.cn/large/006vzOLkgy1frvh3wr94gj30e80e8dh9.jpg'],,
4242015431025459,GhD0P4iLF,2370329622,余根金,【评∶年内大盘股跌幅很大，股票跌多都会反弹，上周五沪指上涨与明晟公司(MSCI)公布了成分股名单没有多大关系，要知道境外资金在股市里从来不做扶贫工作它们目的也是来割韭菜】上周，明晟公司(MSCI)公布了最新意向纳入A股成分股名单，受此影响，互联互通市场明显提振，北上资金单周净买入达到161亿元，创下深港通开通以来单周净买入最高金额。其中，七成以上“入摩”成分股获北上资金增持，五粮液、贵州茅台、大族激光增持金额居首，另外，多只煤炭、化工龙头股获罕见的大力度加仓。（证券时报）,,,,,0,0,1,2018-05-21 07:25,360安全浏览器,,,
4542429703438573,JhNN0eqwR,7006200464,FM899潍坊新闻广播,新业态新模式新突破第26届鲁台会海峡两岸云上博览会亮点抢先看第26届鲁台会海峡两岸云上博览会拟于9月1日创新开启，目前已进入倒计时阶段。本次博览会设立两岸智能制造、两岸大健康及生物科技、台资企业精品、对外开放发展、潍坊文化旅游精品、潍坊国家农业开放发展综合试验区主题展区，通过云展示、云洽谈、云交易，服务企业抓订单、稳贸易、促投资。为服务脱贫攻坚战略，特设扶贫专区，帮助贫困地区企业“云端”开拓市场。目前各展区招展组展任务已圆满完成。据了解，整体筹备过程中，本届博览会着眼于两岸融合发展，紧扣两岸发展新趋势，大力创新筹备模式，加大专业化运作水平，取得了良好成效，一届主题最靓、规模最大、功能最炫的云上博览会即将引爆两岸合作新潮流新风尚。主题最靓，强化分享发展战略机遇。紧扣山东省委、省政府“八大发展战略”和“九大攻坚行动”，以“新战略、新机遇、新局面”为主题，积极借助“云端”平台让两岸分享山东省重大发展机遇，体现两岸合作最靓时代特色。两岸智能制造展区，围绕智能化成套设备、信息技术设备及机器人设备等前沿技术展览展示，集合998家知名制造类企业参展。两岸大健康及生物科技展区，194家企业将展示现代医养健康产业的新技术、新发展，力求实现最佳投资与成果转化。为帮助广大台资企业应对疫情影响，分享大陆壮大“内循环”新机遇，拓展内需市场，特别设立台资企业精品展区暨台资企业拓内销专场，目前有232家企业报名参展。对外开放发展展区，将集中展示山东对外开放发展和“双招双引”成果，引领山东对外合作新风尚，97家企业已报名参展。潍坊文化旅游精品展区，从文旅产业、精品旅游、非遗保护等方面，集中展示潍坊文旅融合发展新成效，让台胞融入潍坊加快高品质城市发展“快车道”。潍坊国家农业开放发展综合试验区，将展示国家唯一一个农业开放发展综合试验区发展成就和农业开放发展新样板取得的战略成果，搭建携手参与乡村振兴齐鲁样板先行区的新载体。扶贫专区将聚焦精准扶贫、消费扶贫和东西协作扶贫，为企业以及对口帮扶的重庆开州、西藏南木林、聊城等，搭建展示平台、拓宽销售渠道，构筑起全社会支持扶贫大格局。规模最大，多家知名企业云集参展。加大专业化、市场化招商招展力度展，积极与知名专业会展公司、专业行会开展合作，不断提升参展企业的质量和层次，取得了超预期的效果。因报名参展企业热情空前高涨，各大展位呈现“一区难求”局面。在8月20日云展平台完成搭建进行封测后，平台已无法新上传企业资料和信息，多地企业仍不断通过电话、网络要求报名参展。目前，已有1546家企业报名参展。完成计划组展任务的154.6%，是去年参展企业数量的2.2倍，创鲁台会博览会举办以来参展企业最大规模，其中包括世界500强企业25家，中国500强企业46家，中国驰名商标、国家高新技术等类别企业56家，呈现出参展企业数量扩大、大型企业增多和往届参展企业回头率高等特点。卡特彼勒、松下、山崎马扎克、潍柴、雷沃重工、共达电声、盛瑞传动、大族激光、扬力集团、龙记模具和台湾友嘉、东亚机械、协鸿工业、泷泽科技、金门酒厂、旺旺、统一、康师傅、徐福记等均有参展。功能最炫，多项先进技术首次运用。本次开发的线上会展平台，以PC端及移动端为载体，应用UnrealEngine4引擎、次时代建模、WebGL等当前世界上最先进的VR技术，建立一套高仿真三维展会系统，实现展区三维场景线上真实展示，将网上展示、网上推介、供采对接、在线洽谈等融为一体，形成一站式全天候网上举办新模式，多项技术为国内首次运用，实现贸易洽谈合作“面对面”变为“屏对屏”，为参展客商提供全新的参展和洽谈体验。同步，广泛运用互联网、大数据、云计算及人工智能等信息技术，通过多渠道精准信息引流，实现线上快速对口撮合，为抓订单、稳增长提供数据技术支持。为提升展会可持续发展水平，充分利用各种专业技术平台做好定向宣传，大力培植展会品牌形象；多渠道向知名行业协会、机构和大企业进行推介，吸引更多元、更专业的采购商注册观展、上线洽谈，在参会企业需求方面做好更多资讯推送，力争触及更多专业人群。海峡两岸博览会作为鲁台会的重点活动，自创办以来，始终聚焦服务两岸企业抓订单、拓市场、促投资、谋发展，得到广大参展商、采购商的高度评价。近几届参展企业满意度达90%以上，展会回头率达70%左右。创新举办云上博览会，将发挥“参展成本低、对接不落幕、展会无地域、营销更持久、筹备更环保”等诸多优势，助推两岸企业深度对接，实现融合发展，打造“互联网+展览”竞争发展新格局。,,,,,0,0,0,2020-08-27 07:04,iPhone X,,,
4541765489526456,JhwvGDYgw,6404829681,吉林省好好学习,#吉林省好好学习#【聚合“大吉商”融入大时代——写在第五届全球吉商大会即将召开之际④】吉林日报记者陶连飞借助全球吉商大会的平台，“大吉商”群体聚合在一起，共同融入我省发展建设的滚滚洪流中。首届全球吉商大会开幕式上明确提出了“大吉商”概念，在吉林土生土长的企业家、“走出去”投资创业的吉林籍企业家、外地来吉投资创业的企业家有了共同的标签——吉商。自此以后，全球吉商在吉林脚踏实地做投资、上项目，演绎了精彩的商业传奇，谱写着动人的反哺故事，合力奏响了“富而思源报家乡、勇于担当促振兴”的最强音。短短几年时间，海王集团、大族激光、四环制药等百余个吉商投资项目纷纷落地，涵盖了现代服务业、医药健康、新材料、化工、装备制造、新能源、农产品加工等领域，为我省产业转型升级和创新驱动作出了卓越贡献。在“重德重义、敢闯敢为、善融善创、思源思报”吉商精神的感召下，广大吉商群体时刻关心吉林，鼎力支持吉林各项事业。作为优秀吉商代表，宁波康喜乐嘉集团董事长徐静受邀参加了历届全球吉商大会。感叹于家乡的变化，也看中了吉林的商机，几年来，徐静在长春、白山、敦化、安图都展开了业务。不少曾经的合作伙伴，也被她介绍到吉林开展业务、落地项目。　徐静的故事，是千千万万“大吉商”建设家乡、回报家乡的缩影。新冠肺炎疫情期间，分布在世界各地的180万吉商慷慨解囊，累计捐款捐物超过3亿元，彰显了以义为先、善行天下的责任担当。为助力我省脱贫攻坚，广大吉商献智献力，通过开展精准扶贫、投资捐款、定点支援等方式，为我省决战决胜脱贫攻坚作出了积极贡献。在广大吉商的带动下，几年来，投资吉林热度不减，力度增加。今年前7个月，全省有资金到位项目、到位资金增长均超过30%，其中新签约有资金到位项目、到位资金分别增长46.9%、52.9%。而今，“大吉商”群体作为家乡建设的支持者、回报家乡的先行者、回乡创业的开拓者，也共享着吉林改革发展的成果。伴随着第五届全球吉商大会的到来，吉商群体即将再次会聚，我省振兴发展的时代画卷上，将由“大吉商”再添新笔。,,,,吉林省好好学习,0,0,0,2020-08-25 11:05,微博 weibo.com,,,
4537970972952708,JfVNvco8k,7006200464,FM899潍坊新闻广播,多家行业龙头企业报名参加海峡两岸云上博览会第26届鲁台会海峡两岸博览会拟于2020年9月1日至4日于线上举办。目前智能制造招展任务已经完成，大健康及生物制造、台资企业精品已完成80%展位任务，扶贫展区已有30家企业报名参展，对外开放发展、潍坊文化旅游精品、潍坊国家农综区等主题展区总体框架设置已完成。截至目前，已有800多家企业确定参展，卡特彼勒、松下焊接机器人、山崎马扎克、大族激光、扬力集团、龙记模具和台湾友嘉、东亚机械、协鸿工业、泷泽科技、旺旺、统一等多家行业龙头企业报名参加，我市潍柴集团、雷沃重工、共达电声、盛瑞传动等多家企业确定参展。,,,,,0,0,0,2020-08-14 23:47,iPhone X,,,
4542429703438573,JhNN0eqwR,7006200464,FM899潍坊新闻广播,新业态新模式新突破第26届鲁台会海峡两岸云上博览会亮点抢先看第26届鲁台会海峡两岸云上博览会拟于9月1日创新开启，目前已进入倒计时阶段。本次博览会设立两岸智能制造、两岸大健康及生物科技、台资企业精品、对外开放发展、潍坊文化旅游精品、潍坊国家农业开放发展综合试验区主题展区，通过云展示、云洽谈、云交易，服务企业抓订单、稳贸易、促投资。为服务脱贫攻坚战略，特设扶贫专区，帮助贫困地区企业“云端”开拓市场。目前各展区招展组展任务已圆满完成。据了解，整体筹备过程中，本届博览会着眼于两岸融合发展，紧扣两岸发展新趋势，大力创新筹备模式，加大专业化运作水平，取得了良好成效，一届主题最靓、规模最大、功能最炫的云上博览会即将引爆两岸合作新潮流新风尚。主题最靓，强化分享发展战略机遇。紧扣山东省委、省政府“八大发展战略”和“九大攻坚行动”，以“新战略、新机遇、新局面”为主题，积极借助“云端”平台让两岸分享山东省重大发展机遇，体现两岸合作最靓时代特色。两岸智能制造展区，围绕智能化成套设备、信息技术设备及机器人设备等前沿技术展览展示，集合998家知名制造类企业参展。两岸大健康及生物科技展区，194家企业将展示现代医养健康产业的新技术、新发展，力求实现最佳投资与成果转化。为帮助广大台资企业应对疫情影响，分享大陆壮大“内循环”新机遇，拓展内需市场，特别设立台资企业精品展区暨台资企业拓内销专场，目前有232家企业报名参展。对外开放发展展区，将集中展示山东对外开放发展和“双招双引”成果，引领山东对外合作新风尚，97家企业已报名参展。潍坊文化旅游精品展区，从文旅产业、精品旅游、非遗保护等方面，集中展示潍坊文旅融合发展新成效，让台胞融入潍坊加快高品质城市发展“快车道”。潍坊国家农业开放发展综合试验区，将展示国家唯一一个农业开放发展综合试验区发展成就和农业开放发展新样板取得的战略成果，搭建携手参与乡村振兴齐鲁样板先行区的新载体。扶贫专区将聚焦精准扶贫、消费扶贫和东西协作扶贫，为企业以及对口帮扶的重庆开州、西藏南木林、聊城等，搭建展示平台、拓宽销售渠道，构筑起全社会支持扶贫大格局。规模最大，多家知名企业云集参展。加大专业化、市场化招商招展力度展，积极与知名专业会展公司、专业行会开展合作，不断提升参展企业的质量和层次，取得了超预期的效果。因报名参展企业热情空前高涨，各大展位呈现“一区难求”局面。在8月20日云展平台完成搭建进行封测后，平台已无法新上传企业资料和信息，多地企业仍不断通过电话、网络要求报名参展。目前，已有1546家企业报名参展。完成计划组展任务的154.6%，是去年参展企业数量的2.2倍，创鲁台会博览会举办以来参展企业最大规模，其中包括世界500强企业25家，中国500强企业46家，中国驰名商标、国家高新技术等类别企业56家，呈现出参展企业数量扩大、大型企业增多和往届参展企业回头率高等特点。卡特彼勒、松下、山崎马扎克、潍柴、雷沃重工、共达电声、盛瑞传动、大族激光、扬力集团、龙记模具和台湾友嘉、东亚机械、协鸿工业、泷泽科技、金门酒厂、旺旺、统一、康师傅、徐福记等均有参展。功能最炫，多项先进技术首次运用。本次开发的线上会展平台，以PC端及移动端为载体，应用UnrealEngine4引擎、次时代建模、WebGL等当前世界上最先进的VR技术，建立一套高仿真三维展会系统，实现展区三维场景线上真实展示，将网上展示、网上推介、供采对接、在线洽谈等融为一体，形成一站式全天候网上举办新模式，多项技术为国内首次运用，实现贸易洽谈合作“面对面”变为“屏对屏”，为参展客商提供全新的参展和洽谈体验。同步，广泛运用互联网、大数据、云计算及人工智能等信息技术，通过多渠道精准信息引流，实现线上快速对口撮合，为抓订单、稳增长提供数据技术支持。为提升展会可持续发展水平，充分利用各种专业技术平台做好定向宣传，大力培植展会品牌形象；多渠道向知名行业协会、机构和大企业进行推介，吸引更多元、更专业的采购商注册观展、上线洽谈，在参会企业需求方面做好更多资讯推送，力争触及更多专业人群。海峡两岸博览会作为鲁台会的重点活动，自创办以来，始终聚焦服务两岸企业抓订单、拓市场、促投资、谋发展，得到广大参展商、采购商的高度评价。近几届参展企业满意度达90%以上，展会回头率达70%左右。创新举办云上博览会，将发挥“参展成本低、对接不落幕、展会无地域、营销更持久、筹备更环保”等诸多优势，助推两岸企业深度对接，实现融合发展，打造“互联网+展览”竞争发展新格局。,,,,,0,0,0,2020-08-27 07:04,iPhone X,,,
